"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value"
"287","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","46.75"
"288","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","4,324,352"
"288","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","15,959,232"
"288","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","46.89"
"289","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","4,315,488"
"289","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","15,947,200"
"289","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","46.98"
"290","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","4,311,392"
"290","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","15,964,928"
"290","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","46.91"
"291","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","4,301,792"
"291","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","15,948,352"
"291","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","46.38"
"292","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","4,317,696"
"292","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","15,938,080"
"292","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","46.89"
"293","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","4,318,368"
"293","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","15,950,688"
"293","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","46.77"
"294","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","4,307,104"
"294","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","15,939,456"
"294","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","46.63"
"295","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","4,297,952"
"295","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","15,955,776"
"295","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","46.54"
"296","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","4,314,944"
"296","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","15,947,904"
"296","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","46.44"
"297","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","4,301,376"
"297","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","15,948,160"
"297","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","46.78"
"298","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","4,332,576"
"298","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","15,936,704"
"298","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","46.47"
"299","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","4,315,520"
"299","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","15,942,784"
"299","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","46.48"
"300","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","4,300,960"
"300","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","15,963,968"
"300","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","46.76"
"301","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","4,315,872"
"301","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","15,945,056"
"301","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","46.84"
"302","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","4,304,864"
"302","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","15,959,264"
"302","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","46.82"
"303","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","4,306,688"
"303","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","15,944,256"
"303","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","46.78"
"304","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","4,309,120"
"304","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","15,940,256"
"304","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","46.72"
"305","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","4,300,256"
"305","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","15,946,272"
"305","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","46.81"
